oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
,,1062-091-6013,6013,52793,"Hood Fume, 1062-170",Room 170,Hood Room 170,DECOMMISSIONED,,,,,,,,
,,1062-091-6014,6014,52794,"Hood Fume, 1062-171",Room 171,Hood Room 171,HIBERNATION,,,,,,,,
,,1062-091-6015,6015,52795,"Hood Fume, 1062-174-01",Room 174,Hood Room 174,HIBERNATION,,,,,,,,
,,1062-091-6016,6016,52796,"Hood Fume, 1062-174-02",Room 174,Hood Room 174,HIBERNATION,,,,,,,,
,,1062-091-6017,6017,52799,"Hood Fume, 1062-B40",Room B40,Hood Room B40,OPERATING,,,,,,,,
,,1062-091-6018,6018,52800,"Hood Fume, 1062-B44",Room B44,Hood Room B44,OPERATING,,,,,,,,
,,1062-091-6019,6019,52801,"Hood Fume, 1062-B45-01",Room B45,Hood Room B45,OPERATING,,,,,,,,
,,1062-091-6020,6020,52802,"Hood Fume, 1062-B45-02",Room B45,Hood Room B45,OPERATING,,,,,,,,
,,1062-091-6021,6021,52803,"Hood Fume, 1062-B49-01",Room B49,Hood Room B49,OPERATING,,,,,,,,
,,1062-091-6022,6022,52804,"Hood Fume, 1062-B49-02",Room B49,Hood Room B49,OPERATING,,,,,,,,
,,1062-091-6023,6023,52805,"Hood Fume, 1062-B53-01",Room B53,Hood Room B53,OPERATING,,,,,,,,
,,1062-091-6024,6024,52806,"Hood Fume, 1062-B53-02",Room B53,Hood Room B53,OPERATING,,,,,,,,
,,1062-091-6025,6025,52807,"Hood Fume, 1062-B56",Room B56,Hood Room B56,HIBERNATION,,,,,,,,
,,1062-091-6026,6026,52808,"Hood Fume, 1062-B58",Room B58,Hood Room B58,OPERATING,,,,,,,,
,,1062-091-6027,6027,52798,"Hood Fume, 1062-246-2",Room 246,Hood Room 246,DECOMMISSIONED,,,,,,,,
,,1062-091-6028,6028,52809,"Hood Fume, 1062-B78",Room B78,Hood Room B78,OPERATING,,,,,,,,
,,1062-091-6029,6029,98853,"Hood,Fume, 1062-B74-01",Lab B74,Lab B74,OPERATING,,,,,,,,
,,1062-091-6030,6030,98854,"Hood,Fume, 1062-B74-02",Lab B74,Lab B74,HIBERNATION,,,,,,,,
,,1062-091-6031,6031,98855,"Hood,Fume, 1062-B80-A",Lab B80,Lab B80,OPERATING,,,,,,,,
,,1062-091-6032,6032,98856,"Hood,Fume, 1062-B77",Lab B77,Lab B77,OPERATING,,,,,,,,
,,1062-091-6033,6033,98857,"Hood,Fume, 1062-B85-01",Lab B85,Lab B85,HIBERNATION,,,,,,,,
,,1062-091-6034,6034,98858,"Hood,Fume, 1062-B85-02",Lab B85,Lab B85,OPERATING,,,,,,,,
,,1062-091-6035,6035,102424,"Hood,Fume, 1062-B68",Room B68,Hood Room B68,OPERATING,,,,,,,,
,,1062-091-6036,6036,102606,"Hood,Fume, 1062-B71-1",Lab B71,Lab B71,HIBERNATION,,,,,,,,
,,1062-091-6037,6037,102607,"Hood,Fume, 1062-B71-2",Lab B71,Lab B71,OPERATING,,,,,,,,
,,1062-091-6038,6038,102608,"Hood,Fume, 1062-B73-3",Lab B73,Lab B73,OPERATING,,,,,,,,
,,1062-091-6039,6039,102609,"Hood,Fume, 1062-B73-4",Lab B73,Lab B73,OPERATING,,,,,,,,
,,1062-091-6040,6001,52553,"Hood,Fume, 1062-B68-2",Room B68,Hood Room B68,OPERATING,,,,,,,,
,,1062-091-6041,6041,125460,"Hood,Fume, 1062-B80-B",B80,B80,OPERATING,,,,,,,,
Robert W Holley Ctr Ag Health,2725,2725-091-6001,6001,53411,"Hood Fume, 2725-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
,,2725-091-6002,6002,53412,"Hood Fume, 2725-105",Room 105,Hood Room 105,OPERATING,,,,,,,,
,,2725-091-6003,6003,53413,"Hood Fume, 2725-135",Room 135,Hood Room 135,OPERATING,,,,,,,,
,,2725-091-6004,6004,53414,"Hood Fume, 2725-138",Room 138,Hood Room 138,OPERATING,,,,,,,,
,,2725-091-6005,6005,53415,"Hood Fume, 2725-139",Room 139,Hood Room 139,OPERATING,,,,,,,,
,,2725-091-6007,6007,53416,"Hood Fume, 2725-1A",Room 1A,Hood Room 1A,OPERATING,,,,,,,,
,,2725-091-6008,6008,53417,"Hood Fume, 2725-201",Room 201,Hood Room 201,OPERATING,,,,,,,,
,,2725-091-6009,6009,53418,"Hood Fume, 2725-204",Room 204,Hood Room 204,OPERATING,,,,,,,,
,,2725-091-6010,6010,53419,"Hood Fume, 2725-205H",Room 205H,Hood Room 205H,OPERATING,,,,,,,,
,,2725-091-6011,6010,53420,"Hood Fume, 2725-213",Room 213,Hood Room 213,OPERATING,,,,,,,,
,,2725-091-6012,6012,53421,"Hood Fume, 2725-228",Room 228,Hood Room 228,OPERATING,,,,,,,,
,,2725-091-6013,6013,53422,"Hood Fume, 2725-229",Room 229,Hood Room 229,OPERATING,,,,,,,,
,,2725-091-6014,6014,53423,"Hood Fume, 2725-235",Room 235,Hood Room 235,OPERATING,,,,,,,,
,,2725-091-6015,6015,53424,"Hood Fume, 2725-238",Room 238,Hood Room 238,OPERATING,,,,,,,,
,,2725-091-6016,6016,53425,"Hood Fume, 2725-239",Room 239,Hood Room 239,OPERATING,,,,,,,,
,,2725-091-6017,6017,53426,"Hood Fume, 2725-303",Room 303,Hood Room 303,OPERATING,,,,,,,,
,,2725-091-6018,6018,53427,"Hood Fume, 2725-335",Room 335,Hood Room 335,OPERATING,,,,,,,,
,,2725-091-6019,6019,53428,"Hood Fume, 2725-339",Room 339,Hood Room 339,OPERATING,,,,,,,,
,,2725-091-6020,6020,53429,"Hood Fume, 2725-G13",Room G-13,Hood Room G-13,OPERATING,,,,,,,,
Rockefeller Hall,2014,2014-091-6001,6001,53793,"Hood Fume, 2014-290",Room 290,Hood Room 290,OPERATING,,,,,,,,
Ruminant Nutrition Laboratory,1084A,1084A-091-6001,6001,53388,"Hood Fume, 1084-B",Room B,Hood Room B,OPERATING,,,,,,,,
ST Olin,2083,2083-091-6001,6001,53480,"Hood,Fume, 2083-162-1",162,162,HIBERNATION,,,,,,,,
,,2083-091-6002,6002,53481,"Hood,Fume, 2083-162-2",162,162,OPERATING,,,,,,,,
,,2083-091-6003,6003,53482,"Hood Fume, 2083-165",165,165,OPERATING,,,,,,,,
,,2083-091-6006,6006,53485,"Hood,Fume, 2083-170-1",170,170,OPERATING,,,,,,,,
,,2083-091-6007,6007,53486,"Hood,Fume, 2083-170-2",170,170,OPERATING,,,,,,,,
,,2083-091-6008,6008,53487,"Hood,Fume, 2083-172-1",172,172,OPERATING,,,,,,,,
,,2083-091-6009,6009,53609,"Hood,Fume, 2083-172-2",172,172,OPERATING,,,,,,,,
,,2083-091-6010,6010,53489,"Hood,Fume, 2083-178-1",178,178,OPERATING,,,,,,,,
,,2083-091-6011,6011,53490,"Hood,Fume, 2083-178-2",178,178,OPERATING,,,,,,,,
,,2083-091-6012,6012,53491,"Hood,Fume, 2083-178-3",178,178,OPERATING,,,,,,,,
,,2083-091-6013,6013,53492,"Hood Fume, 2083-262",262,262,OPERATING,,,,,,,,
,,2083-091-6014,6014,53493,"Hood,Fume, 2083-263-1",263,263,OPERATING,,,,,,,,
,,2083-091-6022,6022,53501,"Hood Fume, 2083-278",278,278,OPERATING,,,,,,,,
,,2083-091-6037,6037,53640,"Hood,Fume, 2083-372-1",372,372,OPERATING,,,,,,,,
,,2083-091-6038,6038,53641,"Hood,Fume, 2083-372-2",372,372,OPERATING,,,,,,,,
,,2083-091-6039,6039,53518,"Hood,Fume, 2083-372-3",372,372,OPERATING,,,,,,,,
,,2083-091-6042,6042,53521,"Hood,Fume, 2083-462-1",462,462,OPERATING,,,,,,,,
,,2083-091-6043,6043,53646,"Hood,Fume, 2083-462-2",462,462,OPERATING,,,,,,,,
,,2083-091-6044,6044,53523,"Hood,Fume, 2083-462-3",462,462,OPERATING,,,,,,,,
,,2083-091-6045,6045,53524,"Hood,Fume, 2083-463",463,463,HIBERNATION,,,,,,,,
,,2083-091-6048,6048,53650,"Hood,Fume, 2083-470-1",470,470,OPERATING,,,,,,,,
,,2083-091-6049,6049,53528,"Hood,Fume, 2083-470-2",470,470,OPERATING,,,,,,,,
,,2083-091-6050,6050,53652,"Hood,Fume, 2083-470-3",470,470,OPERATING,,,,,,,,
,,2083-091-6051,6051,53653,"Hood,Fume, 2083-471-1",471,471,OPERATING,,,,,,,,
,,2083-091-6052,6052,53654,"Hood,Fume, 2083-471-2",471,471,OPERATING,,,,,,,,
,,2083-091-6054,6054,53533,"Hood,Fume, 2083-471-4",471,471,OPERATING,,,,,,,,
,,2083-091-6055,6055,53534,"Hood,Fume, 2083-472-1",472,472,OPERATING,,,,,,,,
,,2083-091-6056,6056,53658,"Hood,Fume, 2083-472-2",472,472,OPERATING,,,,,,,,
,,2083-091-6057,6057,53659,"Hood,Fume, 2083-472-3",472,472,OPERATING,,,,,,,,
,,2083-091-6058,6058,53537,"Hood,Fume, 2083-472-4",472,472,OPERATING,,,,,,,,
,,2083-091-6059,6059,53538,"Hood,Fume, 2083-475-1",475,475,OPERATING,,,,,,,,
,,2083-091-6060,6060,53539,"Hood,Fume, 2083-475-2",475,475,OPERATING,,,,,,,,
,,2083-091-6061,6061,53540,"Hood,Fume, 2083-475-3",475,475,OPERATING,,,,,,,,
,,2083-091-6062,6062,53664,"Hood,Fume, 2083-475-4",475,475,OPERATING,,,,,,,,
,,2083-091-6063,6063,53542,"Hood,Fume, 2083-480-0",480,480,OPERATING,,,,,,,,
,,2083-091-6064,6064,53543,"Hood,Fume, 2083-480-2",480,480,OPERATING,,,,,,,,
,,2083-091-6065,6065,53667,"Hood,Fume, 2083-480-3",480,480,OPERATING,,,,,,,,
,,2083-091-6066,6066,53668,"Hood,Fume, 2083-480-4",480,480,OPERATING,,,,,,,,
,,2083-091-6067,6067,53546,"Hood,Fume, 2083-562A-1",562A,562A,OPERATING,,,,,,,,
,,2083-091-6068,6068,53670,"Hood,Fume, 2083-562A-2",562A,562A,OPERATING,,,,,,,,
,,2083-091-6069,6069,53549,"Hood,Fume, 2083-562A-3",562A,562A,OPERATING,,,,,,,,
,,2083-091-6070,6070,53672,"Hood,Fume, 2083-562A-4",562A,562A,OPERATING,,,,,,,,
,,2083-091-6071,6071,53673,"Hood,Fume, 2083-565A-1",565A,565A,OPERATING,,,,,,,,
,,2083-091-6072,6072,53674,"Hood,Fume, 2083-565A-2",565A,565A,OPERATING,,,,,,,,
,,2083-091-6073,6073,53675,"Hood,Fume, 2083-565A-3",565A,565A,OPERATING,,,,,,,,
,,2083-091-6074,6074,53676,"Hood,Fume, 2083-565A-4",565A,565A,OPERATING,,,,,,,,
,,2083-091-6075,6075,53555,"Hood,Fume, 2083-565A-5",565A,565A,OPERATING,,,,,,,,
,,2083-091-6076,6076,53677,"Hood,Fume, 2083-565A-6",565A,565A,OPERATING,,,,,,,,
,,2083-091-6077,6077,53558,"Hood,Fume, 2083-570A-1",570A,570A,OPERATING,,,,,,,,
,,2083-091-6078,6078,53680,"Hood,Fume, 2083-570A-2",570A,570A,OPERATING,,,,,,,,
,,2083-091-6079,6079,53560,"Hood,Fume, 2083-570A-3",570A,570A,OPERATING,,,,,,,,
,,2083-091-6080,6080,53682,"Hood,Fume, 2083-570A-4",570A,570A,OPERATING,,,,,,,,
,,2083-091-6081,6081,53685,"Hood,Fume, 2083-571-1",571,571,OPERATING,,,,,,,,
,,2083-091-6082,6082,53563,"Hood,Fume, 2083-571-2",571,571,OPERATING,,,,,,,,
,,2083-091-6083,6083,53687,"Hood,Fume, 2083-571-3",571,571,OPERATING,,,,,,,,
,,2083-091-6084,6084,53565,"Hood,Fume, 2083-571-4",571,571,OPERATING,,,,,,,,
,,2083-091-6085,6085,53566,"Hood,Fume, 2083-572-1",572,572,OPERATING,,,,,,,,
,,2083-091-6086,6086,53690,"Hood,Fume, 2083-572-2",572,572,OPERATING,,,,,,,,
,,2083-091-6087,6087,53691,"Hood,Fume, 2083-572-3",572A,572A,OPERATING,,,,,,,,
,,2083-091-6088,6088,53692,"Hood,Fume, 2083-572-4",572A,572A,OPERATING,,,,,,,,
,,2083-091-6090,6090,53694,"Hood,Fume, 2083-575-1",575,575,OPERATING,,,,,,,,
,,2083-091-6091,6091,53695,"Hood,Fume, 2083-575-2",575,575,OPERATING,,,,,,,,
,,2083-091-6092,6092,53696,"Hood,Fume, 2083-575-3",575,575,OPERATING,,,,,,,,
,,2083-091-6117,6117,53721,"Hood,Fume, 2083-G61-1",G61,G61,OPERATING,,,,,,,,
,,2083-091-6118,6118,53599,"Hood,Fume, 2083-G65-1",G65,G65,OPERATING,,,,,,,,
,,2083-091-6119,6119,53600,"Hood,Fume, 2083-G67-1",G67,G67,OPERATING,,,,,,,,
,,2083-091-6120,6120,53601,"Hood,Fume, 2083-G75B-1",G75B,G75B,OPERATING,,,,,,,,
,,2083-091-6121,6121,55747,"Hood,Fume, 2083-272",272A,272A,OPERATING,,,,,,,,
,,2083-091-6122,6122,55746,"Hood,Fume, 2083-275A",275A,275A,OPERATING,,,,,,,,
,,2083-091-6123,6123,73910,"Hood,Fume, 2083-662A",662A,662A,OPERATING,,,,,,,,
,,2083-091-6124,6124,73847,"Hood Fume, 2083-677",677,677,OPERATING,,,,,,,,
,,2083-091-6125,6125,73782,"Hood,Fume, 2038-668A",668A,668A,OPERATING,,,,,,,,
,,2083-091-6126,6126,73953,"Hood,Fume, 2083-676-1, Chemical",676,676,OPERATING,,,,,,,,
,,2083-091-6127,6127,96796,"Hood,Fume, 2083-676-2",676,676,OPERATING,,,,,,,,
,,2083-091-6128,6128,118339,"Hood,Fume, 2083-364A-1, 80 FPM, Chemical",364A,364A,OPERATING,,,,,,,,
,,2083-091-6129,6129,118340,"Hood,Fume, 2083-364A-2, 80 FPM, Chemical",364A,364A,OPERATING,,,,,,,,
,,2083-091-6130,6130,118341,"Hood,Fume, 2083-364A-3, 80 FPM, Chemical",364A,364A,OPERATING,,,,,,,,
,,2083-091-6131,6131,118342,"Hood,Fume, 2083-364A-4, 80 FPM, Chemical",364A,364A,OPERATING,,,,,,,,
,,2083-091-6132,6132,118343,"Hood,Fume, 2083-370A-1 80 FPM, Chemical",370A,370A,OPERATING,,,,,,,,
,,2083-091-6133,6133,118344,"Hood,Fume, 2083-370A-2 80 FPM, Chemical",370A,370A,OPERATING,,,,,,,,
,,2083-091-6134,6134,118345,"Hood,Fume, 2083-370A-3 80 FPM, Chemical",370A,370A,OPERATING,,,,,,,,
,,2083-091-6135,6135,118346,"Hood,Fume, 2083-370A-4 80 FPM, Chemical",370A,370A,OPERATING,,,,,,,,
,,2083-091-6136,6136,118347,"Hood,Fume, 2083-361A-1 80 FPM, Chemical",361A,361A,OPERATING,,,,,,,,
,,2083-091-6137,6137,118348,"Hood,Fume, 2083-361A-2 80 FPM, Chemical",361A,361A,OPERATING,,,,,,,,
,,2083-091-6138,6138,118349,"Hood,Fume, 2083-361A-3 80 FPM, Chemical",361A,361A,OPERATING,,,,,,,,
,,2083-091-6139,6139,118350,"Hood,Fume, 2083-361A-4 80 FPM, Chemical",361A,361A,OPERATING,,,,,,,,
,,2083-091-6140,6140,118351,"Hood,Fume, 2083-365A-1 80 FPM, Chemical",365A,365A,OPERATING,,,,,,,,
,,2083-091-6141,6141,118352,"Hood,Fume, 2083-365A-2 80 FPM, Chemical",365A,365A,OPERATING,,,,,,,,
,,2083-091-6142,6142,118353,"Hood,Fume, 2083-365A-3 80 FPM, Chemical",365A,365A,OPERATING,,,,,,,,
,,2083-091-6143,6143,118354,"Hood,Fume, 2083-365A-4 80 FPM, Chemical",365A,365A,OPERATING,,,,,,,,
,,2083-091-6144,6144,122565,"Hood,Fume, 2083-762A-1, 80 FPM, Chemical",762A,762A,OPERATING,,,,,,,,
,,2083-091-6145,6145,122566,"Hood,Fume, 2083-762A-2, 80 FPM, Chemical",762A,762A,OPERATING,,,,,,,,
,,2083-091-6146,6146,122567,"Hood,Fume, 2083-768A-1, 80 FPM, Chemical",768A,768A,OPERATING,,,,,,,,
,,2083-091-6147,6147,122568,"Hood,Fume, 2083-768A-2, 80 FPM, Chemical",768A,768A,OPERATING,,,,,,,,
,,2083-091-6148,6148,122569,"Hood,Fume, 2083-770A, 80 FPM, Chemical",770A,770A,OPERATING,,,,,,,,
,,2083-091-6149,6149,122570,"Hood,Fume, 2083-780A-1, 80 FPM, Chemical",780A,780A,OPERATING,,,,,,,,
,,2083-091-6150,6150,122571,"Hood,Fume, 2083-780A-2, 80 FPM, Chemical",780A,780A,OPERATING,,,,,,,,
,,2083-091-6151,6151,122572,"Hood,Fume, 2083-761A, 80 FPM, Chemical",761A,761A,OPERATING,,,,,,,,
,,2083-091-6152,6152,125472,"Hood,Fume, 2083-580A-1",580A,580A,OPERATING,,,,,,,,
,,2083-091-6153,6153,125473,"Hood,Fume, 2083-580A-2",580A,580A,OPERATING,,,,,,,,
,,2083-091-6154,6154,125475,"Hood,Fume, 2083-580A-3",580A,580A,OPERATING,,,,,,,,
,,2083-091-6155,6155,125483,"Hood,Fume, 2083-580A-4",580A,580A,OPERATING,,,,,,,,
,,2083-091-6156,6156,125484,"Hood,Fume, 2083-573-1",573,573,OPERATING,,,,,,,,
,,2083-091-6157,6157,125485,"Hood,Fume, 2083-573-2",573,573,OPERATING,,,,,,,,
,,2083-091-6158,6158,129036,"Hood,Fume, 2083-273",273,273,HIBERNATION,,,,,,,,
Schurman Hall,1150C,1150C-091-6006,6006,125463,"Hood,Fume, 1150C-S1019-1",S1019,S1019,OPERATING,,,,,,,,
,,1150C-091-6007,6007,125464,"Hood,Fume, 1150C-S1019-2",S1019,S1019,OPERATING,,,,,,,,
Schwardt Laboratory,1114A,1114A-091-6001,6001,53391,"Hood Fume, 1114-105-N",Room 105,Hood Room 105,DECOMMISSIONED,,,,,,,,
,,1114A-091-6002,6002,53392,"Hood Fume, 1114-105-S",Room 105,Hood Room 105,DECOMMISSIONED,,,,,,,,
Seeley G Mudd Hall,1019W,1019W-091-6001,6001,53163,"Hood Fume, 1019W-W112",W112,Hood Room W112,OPERATING,,,,,,,,
,,1019W-091-6002,6002,53164,"Hood,Fume, 1019W-347B",347B,347B,OPERATING,,,,,,,,
,,1019W-091-6003,6003,53165,"Hood,Fume, 1019W-W203",W120,W120,OPERATING,,,,,,,,
,,1019W-091-6004,6004,53167,"Hood Fume, 1019W-W129",W129,W129,OPERATING,,,,,,,,
,,1019W-091-6005,6005,53168,"Hood Fume, 1019W-W153",W153,W153,OPERATING,,,,,,,,
,,1019W-091-6009,6009,53172,"Hood Fume, 1019W-W220",W220,W220,OPERATING,,,,,,,,
,,1019W-091-6010,6010,53173,"Hood Fume, 1019W-W233-01",W233,W233,OPERATING,,,,,,,,
,,1019W-091-6011,6011,53174,"Hood Fume, 1019W-W233-02",W233,W233,OPERATING,,,,,,,,
,,1019W-091-6012,6012,53175,"Hood Fume, 1019W-W243",W243,W243,OPERATING,,,,,,,,
,,1019W-091-6013,6013,53176,"Hood Fume, 1019W-W244",W244,W244,OPERATING,,,,,,,,
,,1019W-091-6015,6015,53179,"Hood Fume, 1019W-W314",W314,W314,OPERATING,,,,,,,,
,,1019W-091-6016,6016,53180,"Hood Fume, 1019W-W350",W350,W350,OPERATING,,,,,,,,
,,1019W-091-6017,6017,53181,"Hood,Fume, 1019W-W308",W355,W355,OPERATING,,,,,,,,
,,1019W-091-6018,6018,54622,"Hood Fume, 1019W-W327",W327,W327,OPERATING,,,,,,,,
,,1019W-091-6019,6019,54623,"Hood Fume, 1019W-W354",W354,W354,OPERATING,,,,,,,,
,,1019W-091-6021,6021,102954,"Hood,Fume, 1019W-W117",W117,W117,OPERATING,,,,,,,,
Shackelton Pt Main Office,4340,4340-091-6001,6001,53934,"Hood,Fume, 4340-1102, Chemical, Air Foil Yes",Room 1102,Hood Room 1102,OPERATING,,,,,,,,
Snee Hall,2049,2049-091-6001,6001,53827,"Hood Fume, 2049-1162",Room 1162,Hood Room 1162,OPERATING,,,,,,,,
,,2049-091-6002,6002,53828,"Hood,Fume, 2049-3146A-N",Room 3146A,Hood Room 3146A-N,OPERATING,,,,,,,,
,,2049-091-6003,6003,53829,"Hood,Fume, 2049-3146A-S",Room 3146A,Hood Room 3146A-S,HIBERNATION,,,,,,,,
,,2049-091-6004,6004,53830,"Hood Fume, 2049-3158",Room 3158,Hood Room 3158,OPERATING,,,,,,,,
,,2049-091-6005,6005,53831,"Hood,Fume, 2049-4146A",Room 4146,Hood Room 4146,OPERATING,,,,,,,,
,,2049-091-6006,6006,53832,"Hood Fume, 2049-4158",Room 4158,Hood Room 4158,OPERATING,,,,,,,,
,,2049-091-6007,6007,53833,"Hood Fume, 2049-4160",Room 4160,Hood Room 4160,OPERATING,,,,,,,,
,,2049-091-6008,6008,53834,"Hood Fume, 2049-4161B-E",Room 4161B,Hood Room 4161B-E,OPERATING,,,,,,,,
,,2049-091-6009,6009,53835,"Hood Fume, 2049-4161B-W",Room 4161B,Hood Room 4161B-W,OPERATING,,,,,,,,
,,2049-091-6011,6011,102120,"Hood,Fume, 2049-4146B",Room 4146B,Hood Room 4146B,OPERATING,,,,,,,,
,,2049-091-6012,6012,116263,"Hood,Fume, Vertical Downdraft, 2049-4158-1, Chemical, Perchlo: Yes",Room 4158,Hood Room 4158,DECOMMISSIONED,,,,,,,,
,,2049-091-6013,6013,116264,"Hood,Fume, Vertical Downdraft, 2049-4158-2, Chemical, Perchlo: Yes",Room 4158,Hood Room 4158,DECOMMISSIONED,,,,,,,,
,,2049-091-6014,6014,118358,"Hood,Fume, 2049-4161C-1",Room 4161C,Hood Room 4161C,OPERATING,,,,,,,,
,,2049-091-6015,6015,118359,"Hood,Fume, 2049-4161C-2",Room 4161C,Hood Room 4161C,OPERATING,,,,,,,,
Space Sciences Building,2084,2084-091-6001,6001,53441,"Hood Fume, 2084-B3-01",Room B3,Hood Room B3,OPERATING,,,,,,,,
,,2084-091-6002,6002,53442,"Hood,Fume, 2084-B3-02",Room B3,Hood Room B3,OPERATING,,,,,,,,
Stimson Hall,2011,2011-091-6001,6001,53790,"Hood Fume, 2011-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
,,2011-091-6002,6002,53841,"Hood Fume, 2011-306",Room 306,Hood Room 306,OPERATING,,,,,,,,
,,2011-091-6003,6003,53791,"Hood Fume, 2011-309",Room 309,Hood Room 309,OPERATING,,,,,,,,
,,2011-091-6004,6004,53792,"Hood Fume, 2011-316",Room 316,Hood Room 316,OPERATING,,,,,,,,
,,2011-091-6005,6005,53842,"Hood Fume, 2011-318",Room 318,Hood Room 318,OPERATING,,,,,,,,
Stocking Hall,1041A,1041A-091-6000,6000,107732,"Hood,Fume, 1041A-250B",Room 250B,Hood Room 250B,OPERATING,,,,,,,,
,,1041A-091-6001,6001,107733,"Hood,Fume, 1041A-250C",Room 250C,Hood Room 250C,OPERATING,,,,,,,,
,,1041A-091-6002,6002,107734,"Hood,Fume, 1041A-252B",Room 252B,Hood Room 252B,OPERATING,,,,,,,,
,,1041A-091-6003,6003,107735,"Hood,Fume, 1041A-252C",Room 252C,Hood Room 252C,OPERATING,,,,,,,,
,,1041A-091-6004,6004,107736,"Hood,Fume, 1041A-253B",Room 253B,Hood Room 253B,OPERATING,,,,,,,,
,,1041A-091-6005,6005,107737,"Hood,Fume, 1041A-253C",Room 253C,Hood Room 253C,OPERATING,,,,,,,,
,,1041A-091-6006,6006,107738,"Hood,Fume, 1041A-253D",Room 253D,Hood Room 253D,OPERATING,,,,,,,,
,,1041A-091-6007,6007,107739,"Hood,Fume, 1041A-255C",Room 255C,Hood Room 255C,OPERATING,,,,,,,,
,,1041A-091-6008,6008,107740,"Hood,Fume, 1041A-257C",Room 257C,Hood Room 257C,OPERATING,,,,,,,,
,,1041A-091-6009,6009,107741,"Hood,Fume, 1041A-259B",Room 259B,Hood Room 259B,OPERATING,,,,,,,,
,,1041A-091-6010,6010,107742,"Hood,Fume, 1041A-254B",Room 254B,Hood Room 254B,OPERATING,,,,,,,,
,,1041A-091-6011,6011,107743,"Hood,Fume, 1041A-256C",Room 256C,Hood Room 256C,OPERATING,,,,,,,,
,,1041A-091-6012,6012,107744,"Hood,Fume, 1041A-357C-1",Room 357C,Hood Room 357C,OPERATING,,,,,,,,
,,1041A-091-6013,6013,107745,"Hood,Fume, 1041A-357C-2",Room 357C,Hood Room 357C,OPERATING,,,,,,,,
,,1041A-091-6014,6014,107746,"Hood,Fume, 1041A-355C",Room 355C,Hood Room 355C,OPERATING,,,,,,,,
,,1041A-091-6015,6015,107747,"Hood,Fume, 1041A-353B",Room 353B,Hood Room 353B,OPERATING,,,,,,,,
,,1041A-091-6016,6016,107748,"Hood,Fume, 1041A-350C",Room 350C,Hood Room 350C,OPERATING,,,,,,,,
,,1041A-091-6017,6017,107749,"Hood,Fume, 1041A-352C",Room 352C,Hood Room 352C,OPERATING,,,,,,,,
,,1041A-091-6018,6018,107750,"Hood,Fume, 1041A-354B",Room 354B,Hood Room 354B,OPERATING,,,,,,,,
,,1041A-091-6019,6019,107751,"Hood,Fume, 1041A-356B",Room 356B,Hood Room 356B,OPERATING,,,,,,,,
,,1041A-091-6020,6020,52324,"Hood,Fume, 1041A-254B",254B Lab,254B Lab,RETIRED,,,,,,,,
,,1041A-091-6021,6021,52390,"Hood,Fume, 1041A-353A",353A Lab,353A Lab,OPERATING,,,,,,,,
Stocking Hall East,1063,1063-091-6001,6001,53248,"Hood,Fume, 1063-281",281,281,OPERATING,,,,,,,,
,,1063-091-6002,6002,53250,"Hood,Fume, 1063-280-1 K",280,280,OPERATING,,,,,,,,
,,1063-091-6003,6003,134058,"Hood,Fume, 1063-280-2",280,280,OPERATING,,,,,,,,
,,1063-091-6004,6004,53252,"Hood,Fume, 1063-280-3 K",280,280,OPERATING,,,,,,,,
,,1063-091-6005,6005,53253,"Hood,Fume, 1063-284-1",284,284,OPERATING,,,,,,,,
,,1063-091-6006,6006,53254,"Hood,Fume, 1063-284-2",284,284,OPERATING,,,,,,,,
Stocking Hall West,1041,1041-091-6000,6000,118279,"Hood,Fume, 1041-231",Room 231,Hood Room 231,OPERATING,,,,,,,,
,,1041-091-6001,6001,118280,"Hood,Fume, 1041-231A",Room 231A,Hood Room 231A,OPERATING,,,,,,,,
,,1041-091-6002,6002,118281,"Hood,Fume, 1041-M31A",Room M31A,Hood Room M31A,OPERATING,,,,,,,,
,,1041-091-6003,6003,118282,"Hood,Fume, 1041-M31-1",Room M31-1,Hood Room M31-1,OPERATING,,,,,,,,
,,1041-091-6004,6004,118283,"Hood,Fume, 1041-M31-2",Room M31-2,Hood Room M31-2,OPERATING,,,,,,,,
,,1041-091-6005,6005,118284,"Hood,Fume, 1041-M31-3",Room M31-3,Hood Room M31-3,OPERATING,,,,,,,,
,,1041-091-6006,6006,118285,"Hood,Fume, 1041-131B",Room 131B,Hood Room 131B,OPERATING,,,,,,,,
Thurston Hall,2037T,2037T-091-6002,6002,52554,"Hood Fume, 2037T-333",Room 333,Hood Room 333,OPERATING,,,,,,,,
,,2037T-091-6003,6003,52555,"Hood Fume, 2037T-401-C",Room 401,Hood Room 401,OPERATING,,,,,,,,
,,2037T-091-6004,6004,52556,"Hood Fume, 2037T-401-N",Room 401,Hood Room 401,OPERATING,,,,,,,,
,,2037T-091-6005,6005,52557,"Hood Fume, 2037T-401-S",Room 401,Hood Room 401,OPERATING,,,,,,,,
,,2037T-091-6006,6006,52558,"Hood Fume, 2037T-402-N",Room 402,Hood Room 402,OPERATING,,,,,,,,
